id_municipio;municipio
5266;Três Ranchos
5267;Três Rios
5268;Três de Maio
5269;Tubarão
5270;Tucano
5271;Tucumã
5272;Tucunduva
5273;Tucuruí
5274;Tufilândia
5275;Tuiuti
5276;Tumiritinga
5277;Tunas
5278;Tunas do Paraná
5279;Tuneiras do Oeste
5280;Tuntum
5281;Tunápolis
5282;Tupaciguara
5283;Tupanatinga
5284;Tupanci do Sul
5285;Tupanciretã
5286;Tupandi
5287;Tuparendi
5288;Tuparetama
5289;Tupi Paulista
5290;Tupirama
5291;Tupiratins
5292;Tupã
5293;Tupãssi
5294;Turiaçu
5295;Turilândia
5296;Turiúba
5297;Turmalina
5298;Turmalina
5299;Tururu
5300;Turuçu
5301;Turvelândia
5302;Turvo
5303;Turvo
5304;Turvolândia
5305;Turvânia
5306;Tutóia
5307;Uarini
5308;Uauá
5309;Ubaitaba
5310;Ubajara
5311;Ubaporanga
5312;Ubarana
5313;Ubatuba
5314;Ubatã
5315;Ubaí
5316;Ubaíra
5317;Uberaba
5318;Uberlândia
5319;Ubirajara
5320;Ubiratã
5321;Ubiretama
5322;Ubá
5323;Uchoa
5324;Uibaí
5325;Uiramutã
5326;Uirapuru
5327;Uiraúna
5328;Ulianópolis
5329;Umari
5330;Umarizal
5331;Umbaúba
5332;Umburanas
5333;Umburatiba
5334;Umbuzeiro
5335;Umirim
5336;Umuarama
5337;Una
5338;Unaí
5339;Uniflor
5340;Unistalda
5341;União
5342;União Dos Palmares
5343;União Paulista
5344;União da Serra
5345;União da Vitória
5346;União de Minas
5347;União do Oeste
5348;União do Sul
5349;Upanema
5350;Urandi
5351;Uraí
5352;Urbano Santos
5353;Uru
5354;Uruana
5355;Uruana de Minas
5356;Uruará
5357;Uruaçu
5358;Urubici
5359;Uruburetama
5360;Urucará
5361;Urucuia
5362;Urucurituba
5363;Urucânia
5364;Uruguaiana
5365;Uruoca
5366;Urupema
5367;Urupá
5368;Urupês
5369;Urussanga
5370;Urutaí
5371;Uruçuca
5372;Uruçuí
5373;Urânia
5374;Utinga
5375;Vacaria
5376;Vale Real
5377;Vale Verde
5378;Vale de São Domingos
5379;Vale do Anari
5380;Vale do Paraíso
5381;Vale do Sol
5382;Valente
5383;Valentim Gentil
5384;Valença
5385;Valença
5386;Valença do Piauí
5387;Valinhos
5388;Valparaíso
5389;Valparaíso de Goiás
5390;Vanini
5391;Vargem
5392;Vargem
5393;Vargem Alegre
5394;Vargem Alta
5395;Vargem Bonita
5396;Vargem Bonita
5397;Vargem Grande
5398;Vargem Grande Paulista
5399;Vargem Grande do Rio Pardo
5400;Vargem Grande do Sul
5401;Vargeão
5402;Varginha
5403;Varjota
5404;Varjão
5405;Varjão de Minas
5406;Varre-sai
5407;Varzedo
5408;Varzelândia
5409;Vassouras
5410;Vazante
5411;Venda Nova do Imigrante
5412;Venha-ver
5413;Ventania
5414;Venturosa
5415;Venâncio Aires
5416;Vera
5417;Vera Cruz
5418;Vera Cruz
5419;Vera Cruz
5420;Vera Cruz
5421;Vera Cruz do Oeste
5422;Vera Mendes
5423;Veranópolis
5424;Verdejante
5425;Verdelândia
5426;Vereda
5427;Veredinha
5428;Vermelho Novo
5429;Vertente do Lério
5430;Vertentes
5431;Verê
5432;Veríssimo
5433;Vespasiano
5434;Vespasiano Correa
5435;Viadutos
5436;Viamão
5437;Viana
5438;Viana
5439;Vianópolis
5440;Vicente Dutra
5441;Vicentina
5442;Vicentinópolis
5443;Victor Graeff
5444;Vicência
5445;Vidal Ramos
5446;Videira
5447;Vieiras
5448;Vieirópolis
5449;Vigia
5450;Vila Alta
5451;Vila Bela da Santíssima Trindade
5452;Vila Boa
5453;Vila Flor
5454;Vila Flores
5455;Vila Lângaro
5456;Vila Maria
5457;Vila Nova Dos Martírios
5458;Vila Nova do Piauí
5459;Vila Nova do Sul
5460;Vila Pavão
5461;Vila Propício
5462;Vila Rica
5463;Vila Valério
5464;Vila Velha
5465;Vilhena
5466;Vinhedo
5467;Viradouro
5468;Virgem da Lapa
5469;Virginópolis
5470;Virgolândia
5471;Virgínia
5472;Virmond
5473;Visconde do Rio Branco
5474;Viseu
5475;Vista Alegre
5476;Vista Alegre do Alto
5477;Vista Alegre do Prata
5478;Vista Gaúcha
5479;Vista Serrana
5480;Vitor Meireles
5481;Vitorino
5482;Vitorino Freire
5483;Vitória
5484;Vitória Brasil
5485;Vitória Das Missões
5486;Vitória da Conquista
5487;Vitória de Santo Antão
5488;Vitória do Jari
5489;Vitória do Mearim
5490;Vitória do Xingu
5491;Viçosa
5492;Viçosa
5493;Viçosa
5494;Viçosa do Ceará
5495;Volta Grande
5496;Volta Redonda
5497;Votorantim
5498;Votuporanga
5499;Várzea
5500;Várzea
5501;Várzea Alegre
5502;Várzea Branca
5503;Várzea Grande
5504;Várzea Grande
5505;Várzea Nova
5506;Várzea Paulista
5507;Várzea da Palma
5508;Várzea da Roça
5509;Várzea do Poço
5510;Wagner
5511;Wall Ferraz
5512;Wanderley
5513;Wanderlândia
5514;Wenceslau Braz
5515;Wenceslau Braz
5516;Wenceslau Guimarães
5517;Westfalia
5518;Witmarsum
5519;Xambioá
5520;Xambrê
5521;Xangri-lá
5522;Xanxerê
5523;Xapuri
5524;Xavantina
5525;Xaxim
5526;Xexéu
5527;Xinguara
5528;Xique-xique
5529;Zabelê
5530;Zacarias
5531;Zortéa
5532;pé de Serra
5533;zé Doca
5534;Água Azul do Norte
5535;Água Boa
5536;Água Boa
5537;Água Branca
5538;Água Branca
5539;Água Branca
5540;Água Clara
5541;Água Comprida
5542;Água Doce
5543;Água Doce do Maranhão
5544;Água Doce do Norte
5545;Água Fria
5546;Água Fria de Goiás
5547;Água Limpa
5548;Água Nova
5549;Água Preta
5550;Água Santa
5551;Águas Belas
5552;Águas Formosas
5553;Águas Frias
5554;Águas Lindas de Goiás
5555;Águas Mornas
5556;Águas Vermelhas
5557;Águas da Prata
5558;Águas de Chapecó
5559;Águas de Lindóia
5560;Águas de Santa Bárbara
5561;Águas de São Pedro
5562;Águia Branca
5563;Álvares Florence
5564;Álvares Machado
5565;Álvaro de Carvalho
5566;Áurea
5567;Ângulo
5568;Érico Cardoso
5569;Óbidos
5570;Óleo
