;codigo_ibg;freq;Ano
18825;3529302;3;2013
18826;3529401;33;2013
18827;3529906;1;2013
18828;3530102;3;2013
18829;3530300;42;2013
18830;3530508;2;2013
18831;3530607;7;2013
18832;3530706;10;2013
18833;3530805;11;2013
18834;3531100;2;2013
18835;3531407;3;2013
18836;3531803;3;2013
18837;3531902;3;2013
18838;3532207;1;2013
18839;3532405;1;2013
18840;3532827;1;2013
18841;3533007;3;2013
18842;3533502;15;2013
18843;3533908;6;2013
18844;3534302;2;2013
18845;3534401;1;2013
18846;3534708;28;2013
18847;3535507;6;2013
18848;3535804;1;2013
18849;3536109;1;2013
18850;3536208;2;2013
18851;3536505;2;2013
18852;3536703;21;2013
18853;3537107;5;2013
18854;3537305;21;2013
18855;3537602;1;2013
18856;3538006;8;2013
18857;3538600;3;2013
18858;3538709;60;2013
18859;3538907;3;2013
18860;3539202;1;2013
18861;3539301;3;2013
18862;3539400;1;2013
18863;3539806;34;2013
18864;3540200;4;2013
18865;3540606;8;2013
18866;3540705;1;2013
18867;3541000;27;2013
18868;3541406;75;2013
18869;3541505;7;2013
18870;3541901;1;2013
18871;3542206;1;2013
18872;3542404;8;2013
18873;3542602;8;2013
18874;3543402;3;2013
18875;3543600;1;2013
18876;3543907;13;2013
18877;3544004;1;2013
18878;3544202;1;2013
18879;3545209;3;2013
18880;3545605;2;2013
18881;3545803;3;2013
18882;3546009;2;2013
18883;3546306;4;2013
18884;3546405;1;2013
18885;3546504;2;2013
18886;3546702;7;2013
18887;3546801;6;2013
18888;3547809;259;2013
18889;3548500;66;2013
18890;3548708;22;2013
18891;3548906;39;2013
18892;3549102;9;2013
18893;3549409;4;2013
18894;3549805;62;2013
18895;3549904;103;2013
18896;3550308;7883;2013
18897;3550605;4;2013
18898;3550704;10;2013
18899;3550803;1;2013
18900;3550902;1;2013
18901;3551009;14;2013
18902;3551702;25;2013
18903;3552205;1;2013
18904;3552403;37;2013
18905;3552502;158;2013
18906;3552601;1;2013
18907;3552809;20;2013
18908;3553302;9;2013
18909;3553708;2;2013
18910;3553807;4;2013
18911;3554003;15;2013
18912;3554102;49;2013
18913;3555000;2;2013
18914;3555406;2;2013
18915;3556206;6;2013
18916;3556404;1;2013
18917;3556503;2;2013
18918;3556701;25;2013
18919;3556909;1;2013
18920;3557006;5;2013
18921;4100806;1;2013
18922;4101101;1;2013
18923;4101408;47;2013
18924;4101507;11;2013
18925;4101804;9;2013
18926;4102000;1;2013
18927;4102109;1;2013
18928;4102802;3;2013
18929;4103057;3;2013
18930;4103701;23;2013
18931;4103909;1;2013
18932;4104204;2;2013
18933;4104303;1;2013
18934;4104402;1;2013
18935;4104709;2;2013
18936;4104808;123;2013
18937;4104907;8;2013
18938;4105409;1;2013
18939;4105508;2;2013
18940;4105805;1;2013
18941;4106704;1;2013
18942;4106902;792;2013
18943;4107207;2;2013
18944;4107405;1;2013
18945;4107504;1;2013
18946;4107652;3;2013
18947;4108205;1;2013
18948;4108304;47;2013
18949;4108403;3;2013
18950;4109609;14;2013
18951;4109658;10;2013
18952;4109807;2;2013
18953;4110300;1;2013
18954;4111555;1;2013
18955;4112702;2;2013
18956;4113304;3;2013
18957;4113502;2;2013
18958;4113700;179;2013
18959;4113759;1;2013
18960;4114203;5;2013
18961;4114500;7;2013
18962;4114609;2;2013
18963;4115002;1;2013
18964;4115200;19;2013
18965;4115408;7;2013
18966;4115754;1;2013
18967;4115804;1;2013
18968;4116604;1;2013
18969;4117008;2;2013
18970;4117909;1;2013
18971;4118105;4;2013
18972;4118204;9;2013
18973;4118402;1;2013
18974;4118808;1;2013
18975;4118907;1;2013
18976;4119152;11;2013
18977;4119509;2;2013
18978;4119608;5;2013
18979;4119905;18;2013
18980;4119954;1;2013
18981;4120002;5;2013
18982;4120200;2;2013
18983;4120309;1;2013
18984;4120606;3;2013
18985;4121208;1;2013
18986;4122008;1;2013
18987;4122404;1;2013
18988;4125100;1;2013
18989;4125506;33;2013
18990;4125605;2;2013
18991;4126108;2;2013
18992;4126256;1;2013
18993;4126504;1;2013
18994;4127106;3;2013
18995;4127304;1;2013
18996;4127700;5;2013
18997;4128104;25;2013
18998;4128401;1;2013
18999;4128534;1;2013
19000;4200507;1;2013
19001;4200804;5;2013
19002;4201406;11;2013
19003;4201950;6;2013
19004;4202404;20;2013
19005;4202453;2;2013
19006;4202800;2;2013
19007;4203006;6;2013
19008;4203402;1;2013
19009;4203808;1;2013
19010;4204202;17;2013
19011;4204509;2;2013
19012;4204608;3;2013
19013;4205407;48;2013
19014;4205506;1;2013
19015;4205704;12;2013
19016;4205803;5;2013
19017;4206504;7;2013
19018;4206603;8;2013
19019;4206702;2;2013
19020;4206801;2;2013
19021;4206900;2;2013
19022;4207007;4;2013
19023;4207502;11;2013
19024;4207759;1;2013
19025;4208203;38;2013
19026;4208302;4;2013
19027;4208450;2;2013
19028;4208906;3;2013
19029;4209003;2;2013
19030;4209102;78;2013
19031;4209300;62;2013
19032;4210100;2;2013
19033;4211207;3;2013
19034;4211652;3;2013
19035;4211900;1;2013
19036;4212502;1;2013
19037;4213203;5;2013
19038;4213500;1;2013
19039;4213609;1;2013
19040;4213807;1;2013
19041;4214805;11;2013
19042;4215000;1;2013
19043;4215653;1;2013
19044;4215695;5;2013
19045;4215802;6;2013
19046;4216206;9;2013
19047;4216602;46;2013
19048;4217204;2;2013
19049;4217709;5;2013
19050;4217808;1;2013
19051;4218004;44;2013
19052;4218202;1;2013
19053;4218707;15;2013
19054;4218855;1;2013
19055;4300604;14;2013
19056;4300661;1;2013
19057;4301008;1;2013
19058;4301206;2;2013
19059;4301602;6;2013
19060;4302204;1;2013
19061;4302808;4;2013
19062;4303004;18;2013
19063;4303103;25;2013
19064;4303558;1;2013
19065;4303905;1;2013
19066;4304101;1;2013
19067;4304200;1;2013
19068;4304606;42;2013
19069;4304630;5;2013
19070;4304689;1;2013
19071;4304705;5;2013
19072;4305108;121;2013
19073;4305405;1;2013
19074;4305439;1;2013
19075;4305504;1;2013
19076;4306106;3;2013
19077;4306205;1;2013
19078;4306601;1;2013
19079;4306767;1;2013
19080;4306809;1;2013
19081;4307005;9;2013
19082;4307708;29;2013
19083;4308102;2;2013
19084;4308201;1;2013
19085;4309001;2;2013
19086;4309050;3;2013
19087;4309209;24;2013
19088;4309308;4;2013
19089;4310108;2;2013
19090;4310207;3;2013
19091;4310413;1;2013
19092;4310603;6;2013
19093;4311007;5;2013
19094;4311403;7;2013
19095;4312401;1;2013
19096;4313409;65;2013
19097;4313508;8;2013
19098;4313953;1;2013
19099;4314100;32;2013
19100;4314159;1;2013
19101;4314407;13;2013
19102;4314902;1125;2013
19103;4315602;54;2013
19104;4315701;2;2013
19105;4316709;2;2013
19106;4316808;39;2013
19107;4316907;23;2013
19108;4317103;2;2013
19109;4317509;9;2013
19110;4317608;4;2013
19111;4318002;2;2013
19112;4318200;1;2013
19113;4318408;1;2013
19114;4318465;1;2013
19115;4318481;1;2013
19116;4318606;1;2013
19117;4318705;53;2013
19118;4318804;1;2013
19119;4319000;1;2013
19120;4319802;1;2013
19121;4320008;34;2013
19122;4320909;1;2013
19123;4321006;3;2013
19124;4321204;2;2013
19125;4321477;1;2013
19126;4321600;1;2013
19127;4321667;1;2013
19128;4322400;2;2013
19129;4322509;3;2013
19130;4323002;15;2013
19131;5000807;1;2013
19132;5001508;1;2013
19133;5002001;5;2013
19134;5002308;3;2013
19135;5002704;33;2013
19136;5003207;33;2013
19137;5003256;1;2013
19138;5003702;1;2013
19139;5004700;2;2013
19140;5005152;1;2013
19141;5005806;4;2013
19142;5006200;5;2013
19143;5006606;2;2013
19144;5007109;3;2013
19145;5007695;4;2013
19146;5007935;2;2013
19147;5008305;9;2013
19148;5100250;1;2013
19149;5100805;2;2013
19150;5101803;16;2013
19151;5102702;2;2013
19152;5103403;62;2013
19153;5103957;5;2013
19154;5105101;4;2013
19155;5105150;20;2013
19156;5107107;1;2013
19157;5107297;1;2013
19158;5107578;4;2013
19159;5107875;1;2013
19160;5107909;1;2013
19161;5107925;3;2013
19162;5108402;1;2013
19163;5108600;1;2013
19164;5200134;1;2013
19165;5201108;2;2013
19166;5201306;1;2013
19167;5201405;10;2013
19168;5204508;1;2013
19169;5206206;1;2013
19170;5208608;3;2013
19171;5208707;61;2013
19172;5209705;1;2013
19173;5210562;2;2013
19174;5211404;1;2013
19175;5211503;1;2013
19176;5211909;3;2013
19177;5212105;1;2013
19178;5217609;1;2013
19179;5218052;5;2013
19180;5218805;1;2013
19181;5220405;1;2013
19182;5221452;1;2013
19183;5221601;4;2013
19184;5222203;1;2013
19185;5300108;150;2013
17148;1100015;1;2014
17149;1100023;1;2014
17150;1100122;1;2014
17151;1100189;4;2014
17152;1100205;3;2014
17153;1100288;1;2014
17154;1100346;1;2014
17155;1100452;3;2014
17156;1200401;47;2014
17157;1200609;3;2014
17158;1300409;1;2014
17159;1301209;2;2014
17160;1301308;1;2014
17161;1302504;7;2014
17162;1302603;86;2014
17163;1303536;5;2014
17164;1304401;1;2014
17165;1400100;7;2014
17166;1400209;8;2014
17167;1500107;3;2014
17168;1500404;1;2014
17169;1500800;3;2014
17170;1501006;2;2014
17171;1501303;2;2014
17172;1501402;71;2014
17173;1501709;13;2014
17174;1501725;1;2014
17175;1502400;4;2014
17176;1502772;2;2014
17177;1502939;1;2014
17178;1502954;1;2014
17179;1503044;2;2014
17180;1503093;1;2014
17181;1503606;5;2014
17182;1503804;2;2014
17183;1504422;2;2014
17184;1505031;1;2014
17185;1505536;96;2014
17186;1506500;9;2014
17187;1506807;34;2014
17188;1507300;1;2014
17189;1508209;4;2014
17190;1600600;6;2014
17191;1700350;5;2014
17192;1700400;3;2014
17193;1701101;2;2014
17194;1703107;1;2014
17195;1703701;1;2014
17196;1709500;1;2014
17197;1718865;1;2014
17198;1720200;2;2014
17199;1721000;8;2014
17200;2102507;1;2014
17201;2103000;8;2014
17202;2104677;4;2014
17203;2105104;4;2014
17204;2105302;4;2014
17205;2105906;1;2014
17206;2106904;5;2014
17207;2108504;1;2014
17208;2109759;1;2014
17209;2110005;1;2014
17210;2111300;111;2014
17211;2112456;3;2014
17212;2200251;14;2014
17213;2201739;1;2014
17214;2202604;1;2014
17215;2203305;3;2014
17216;2203701;7;2014
17217;2203909;1;2014
17218;2204204;10;2014
17219;2204352;1;2014
17220;2204600;1;2014
17221;2204808;1;2014
17222;2205003;7;2014
17223;2205102;1;2014
17224;2205581;1;2014
17225;2206050;1;2014
17226;2206605;4;2014
17227;2207504;1;2014
17228;2207702;4;2014
17229;2207900;6;2014
17230;2208007;4;2014
17231;2208403;4;2014
17232;2209351;1;2014
17233;2209377;1;2014
17234;2210003;2;2014
17235;2210201;1;2014
17236;2210375;1;2014
17237;2210607;1;2014
17238;2211001;61;2014
17239;2300150;4;2014
17240;2300200;1;2014
17241;2301703;5;2014
17242;2302057;1;2014
17243;2302107;1;2014
17244;2302800;11;2014
17245;2303402;2;2014
17246;2303501;1;2014
17247;2303709;12;2014
17248;2304004;1;2014
17249;2304103;6;2014
17250;2304202;2;2014
17251;2304277;2;2014
17252;2304400;1015;2014
17253;2304657;1;2014
17254;2304707;2;2014
17255;2305506;2;2014
17256;2306405;2;2014
17257;2307304;39;2014
17258;2307650;58;2014
17259;2308005;1;2014
17260;2308401;1;2014
17261;2309607;1;2014
17262;2309706;2;2014
17263;2310100;1;2014
17264;2310407;1;2014
17265;2311207;1;2014
17266;2311801;2;2014
17267;2312007;2;2014
17268;2312304;1;2014
17269;2312908;45;2014
17270;2313104;1;2014
17271;2313203;2;2014
17272;2313401;5;2014
17273;2313955;2;2014
17274;2400109;3;2014
17275;2400505;2;2014
17276;2400901;2;2014
17277;2401107;10;2014
17278;2401701;1;2014
17279;2402204;4;2014
17280;2402600;1;2014
17281;2403004;2;2014
17282;2403103;3;2014
17283;2403251;90;2014
17284;2403707;2;2014
17285;2405603;2;2014
17286;2406601;1;2014
17287;2406809;1;2014
17288;2407104;1;2014
17289;2407807;2;2014
17290;2408003;3;2014
17291;2408102;192;2014
17292;2408300;6;2014
17293;2409704;4;2014
17294;2409803;2;2014
17295;2410108;5;2014
17296;2410801;1;2014
17297;2411403;1;2014
17298;2412401;1;2014
17299;2501807;8;2014
17300;2502805;1;2014
17301;2503308;1;2014
17302;2503902;1;2014
17303;2504009;3;2014
17304;2504603;9;2014
17305;2505105;1;2014
17306;2506301;4;2014
17307;2506905;1;2014
17308;2507309;1;2014
17309;2507507;44;2014
17310;2508307;1;2014
17311;2508554;1;2014
17312;2510006;1;2014
17313;2510808;2;2014
17314;2511202;4;2014
17315;2511400;1;2014
17316;2512705;9;2014
17317;2512903;1;2014
17318;2513307;26;2014
17319;2515302;6;2014
17320;2516003;1;2014
17321;2517209;1;2014
17322;2601102;1;2014
17323;2601409;1;2014
17324;2602308;2;2014
17325;2602803;1;2014
17326;2602902;12;2014
17327;2603454;5;2014
17328;2603801;8;2014
17329;2604106;26;2014
17330;2604700;10;2014
17331;2605202;1;2014
17332;2605608;11;2014
17333;2605707;1;2014
17334;2606002;9;2014
17335;2606200;1;2014
17336;2606804;2;2014
17337;2607901;30;2014
17338;2608206;2;2014
17339;2608800;1;2014
17340;2608909;2;2014
17341;2609105;1;2014
17342;2609154;3;2014
17343;2609501;1;2014
17344;2609600;49;2014
17345;2610004;2;2014
17346;2610202;1;2014
17347;2610608;1;2014
17348;2610707;1;2014
17349;2610806;3;2014
17350;2611101;9;2014
17351;2611606;116;2014
17352;2611705;10;2014
17353;2612208;12;2014
17354;2612505;3;2014
17355;2613008;1;2014
17356;2613602;1;2014
17357;2613701;3;2014
17358;2613909;6;2014
17359;2614105;3;2014
17360;2614857;1;2014
17361;2615805;2;2014
17362;2616100;2;2014
17363;2616407;2;2014
17364;2700102;6;2014
17365;2700300;16;2014
17366;2701001;1;2014
17367;2701407;3;2014
17368;2701704;2;2014
17369;2702900;6;2014
17370;2704302;372;2014
17371;2706307;3;2014
17372;2706406;1;2014
17373;2706448;5;2014
17374;2706505;1;2014
17375;2707305;3;2014
17376;2708006;1;2014
17377;2709152;2;2014
17378;2800100;1;2014
17379;2800308;217;2014
17380;2800506;1;2014
17381;2800605;7;2014
17382;2801009;1;2014
17383;2802403;4;2014
17384;2802908;1;2014
17385;2803500;7;2014
17386;2804003;1;2014
17387;2804201;1;2014
17388;2804508;2;2014
17389;2804607;4;2014
17390;2805703;3;2014
17391;2807204;1;2014
17392;2807402;2;2014
17393;2900603;1;2014
17394;2900702;4;2014
17395;2901007;2;2014
17396;2902104;1;2014
17397;2902500;22;2014
17398;2902708;2;2014
17399;2903201;19;2014
17400;2904605;2;2014
17401;2904852;1;2014
17402;2904902;1;2014
17403;2905206;1;2014
17404;2905701;3;2014
17405;2906899;1;2014
17406;2907301;1;2014
17407;2908309;2;2014
17408;2910727;18;2014
17409;2910800;4;2014
17410;2910859;3;2014
17411;2911253;1;2014
17412;2913200;2;2014
17413;2913408;1;2014
17414;2913507;1;2014
17415;2913606;4;2014
17416;2914604;1;2014
17417;2914703;2;2014
17418;2916104;1;2014
17419;2916609;1;2014
17420;2917359;2;2014
17421;2917508;4;2014
17422;2917607;1;2014
17423;2918001;32;2014
17424;2918209;1;2014
17425;2918407;17;2014
17426;2918902;3;2014
17427;2919207;1;2014
17428;2919306;1;2014
17429;2920106;5;2014
17430;2920502;2;2014
17431;2920601;5;2014
17432;2921708;3;2014
17433;2923407;2;2014
17434;2924678;1;2014
17435;2925105;1;2014
17436;2925303;11;2014
17437;2926657;4;2014
17438;2927309;1;2014
17439;2927408;358;2014
17440;2927903;1;2014
17441;2928059;1;2014
17442;2928109;1;2014
17443;2928703;1;2014
17444;2929057;1;2014
17445;2929602;3;2014
17446;2930204;4;2014
17447;2930709;2;2014
17448;2931053;1;2014
17449;2931103;6;2014
17450;2931350;2;2014
17451;2931608;2;2014
17452;2932606;7;2014
17453;2932903;8;2014
17454;2933307;65;2014
17455;2933505;1;2014
17456;3100609;2;2014
17457;3101607;9;2014
17458;3101706;4;2014
17459;3102605;9;2014
17460;3103009;1;2014
17461;3104007;5;2014
17462;3104205;3;2014
17463;3104908;6;2014
17464;3105301;4;2014
17465;3105608;4;2014
17466;3105905;1;2014
17467;3106200;3839;2014
17468;3106705;24;2014
17469;3107406;1;2014
17470;3107802;2;2014
17471;3108602;1;2014
17472;3108909;1;2014
17473;3109105;5;2014
17474;3109501;8;2014
17475;3109709;1;2014
17476;3110608;3;2014
17477;3110707;1;2014
17478;3111200;2;2014
17479;3111309;1;2014
17480;3111507;3;2014
17481;3111606;1;2014
17482;3112307;1;2014
17483;3113305;1;2014
17484;3113404;15;2014
17485;3113909;1;2014
17486;3115102;3;2014
17487;3115300;5;2014
17488;3115508;1;2014
17489;3116001;1;2014
17490;3116506;5;2014
17491;3116803;1;2014
17492;3117504;1;2014
17493;3118007;1;2014
17494;3118304;14;2014
17495;3118403;6;2014
17496;3118601;128;2014
17497;3118908;6;2014
17498;3119401;16;2014
17499;3120300;1;2014
17500;3120607;1;2014
17501;3120870;1;2014
17502;3121209;1;2014
17503;3121605;1;2014
17504;3122306;25;2014
17505;3122454;1;2014
17506;3123007;1;2014
17507;3123403;1;2014
17508;3123601;5;2014
17509;3124104;4;2014
17510;3124203;2;2014
17511;3125101;15;2014
17512;3126109;2;2014
17513;3126802;1;2014
17514;3127339;1;2014
17515;3127503;1;2014
17516;3127701;90;2014
17517;3128105;2;2014
17518;3128303;10;2014
17519;3130309;6;2014
17520;3131307;72;2014
17521;3131703;2;2014
17522;3131802;1;2014
17523;3132404;23;2014
17524;3133006;1;2014
17525;3133303;3;2014
17526;3134004;2;2014
17527;3134202;1;2014
17528;3135050;3;2014
17529;3135100;10;2014
17530;3135803;6;2014
17531;3136207;1;2014
17532;3136306;1;2014
17533;3136702;201;2014
17534;3137205;1;2014
17535;3137601;4;2014
17536;3137809;1;2014
17537;3138203;31;2014
17538;3138401;21;2014
17539;3139003;1;2014
17540;3139201;3;2014
17541;3139409;1;2014
17542;3140001;7;2014
17543;3140159;2;2014
17544;3140704;2;2014
17545;3140803;1;2014
17546;3141405;3;2014
17547;3142809;1;2014
17548;3143302;44;2014
17549;3143807;3;2014
17550;3143906;2;2014
17551;3144003;1;2014
17552;3144300;1;2014
17553;3144508;3;2014
17554;3144706;1;2014
17555;3144805;8;2014
17556;3145208;3;2014
17557;3145604;3;2014
17558;3145901;3;2014
17559;3146008;1;2014
17560;3146107;1;2014
17561;3146305;2;2014
17562;3147006;6;2014
17563;3147105;6;2014
17564;3147402;1;2014
17565;3147709;2;2014
17566;3147907;20;2014
17567;3148004;4;2014
17568;3148103;3;2014
17569;3148806;2;2014
17570;3149309;11;2014
17571;3149903;5;2014
17572;3151206;3;2014
17573;3151503;3;2014
17574;3151800;116;2014
17575;3152105;2;2014
17576;3152501;39;2014
17577;3152709;3;2014
17578;3154002;7;2014
17579;3154606;1;2014
17580;3154903;2;2014
17581;3156700;12;2014
17582;3156908;1;2014
17583;3157005;2;2014
17584;3157104;1;2014
17585;3157807;6;2014
17586;3158409;1;2014
17587;3158805;9;2014
17588;3159605;19;2014
17589;3160009;1;2014
17590;3161700;1;2014
17591;3162104;3;2014
17592;3162302;1;2014
17593;3162559;1;2014
17594;3163706;5;2014
17595;3164704;28;2014
17596;3165578;1;2014
17597;3167202;99;2014
17598;3167905;1;2014
17599;3168002;1;2014
17600;3168101;1;2014
17601;3168606;3;2014
17602;3168705;4;2014
17603;3169307;3;2014
17604;3169356;2;2014
17605;3169901;12;2014
17606;3170107;4;2014
17607;3170206;42;2014
17608;3170404;1;2014
17609;3170701;45;2014
17610;3170909;1;2014
17611;3171303;38;2014
17612;3171600;2;2014
17613;3172004;1;2014
17614;3200169;2;2014
17615;3200409;1;2014
17616;3200607;5;2014
17617;3200805;2;2014
17618;3201209;3;2014
17619;3201308;16;2014
17620;3201506;72;2014
17621;3202306;4;2014
17622;3202405;2;2014
17623;3202454;1;2014
17624;3202702;1;2014
17625;3202801;4;2014
17626;3202900;1;2014
17627;3203205;7;2014
17628;3203320;5;2014
17629;3203346;2;2014
17630;3204500;1;2014
17631;3204559;1;2014
17632;3204658;1;2014
17633;3204708;1;2014
17634;3204807;1;2014
17635;3204906;9;2014
17636;3204955;3;2014
17637;3205002;19;2014
17638;3205036;1;2014
17639;3205101;1;2014
17640;3205176;5;2014
17641;3205200;75;2014
17642;3205309;213;2014
17643;3300100;7;2014
17644;3300209;7;2014
17645;3300233;3;2014
17646;3300308;2;2014
17647;3300407;13;2014
17648;3300456;1;2014
17649;3300506;1;2014
17650;3300605;2;2014
17651;3300704;2;2014
